split,x,y,target
test,-0.0393382311,-0.9368505478,2.1263749599
test,0.5839360952,0.8685033321,5.5830321312
test,0.4926184416,-0.8996069431,6.1044855118
test,0.7145365477,-0.2385652065,2.3123242855
test,0.5800449848,-0.9654129744,6.6897077560
test,-0.3672887087,0.3656829596,0.4581243992
test,0.8622556925,-0.6987138987,2.4782626629
test,-0.7069796324,0.1546479464,0.4620791972
test,0.0857224464,0.6667433977,2.0352289677
test,-0.5333690643,-0.5906858444,0.5243476629
test,0.6558226347,-0.1197426319,2.4519698620
test,0.4749006033,-0.1353198290,2.7599272728
test,-0.5927098989,-0.2026702166,0.3997929394
test,-0.8717784882,-0.1157969236,0.6848160028
test,0.9001926184,0.5311343670,1.8049718142
test,-0.9996156693,-0.3588428497,1.1360540390
test,-0.9304529428,0.1281280518,0.8184545636
test,0.0817461014,0.4310261011,1.5523700714
test,-0.4317131042,-0.5629501343,0.5167667270
test,0.8718284369,0.0319600105,1.4812567234
test,-0.2869379520,-0.6776803732,0.7225477099
test,0.9988100529,-0.7516862154,1.7660942078
test,-0.0319745541,-0.8761473894,1.9490695000
test,-0.9694275856,-0.2639971972,0.9741365910
test,-0.0000265837,0.3434675932,1.1251163483
test,0.5067147017,0.8812733889,5.9086675644
test,-0.3898971081,0.0865969658,0.3932647407
test,-0.1964921951,-0.3614568710,0.6387876272
test,-0.0759723186,0.0769470930,0.7941414714
test,0.9413878918,-0.6967549324,1.9514330626
test,0.5014652014,-0.3752009869,3.1291618347
test,0.3720103502,0.4852869511,3.1763985157
test,0.7198834419,-0.5281416178,2.8567368984
test,-0.0644946098,-0.0259637833,0.8182739019
test,0.5756330490,0.9555375576,6.5860629082
test,0.6164636612,-0.8504600525,5.2440338135
test,0.0502922535,0.1849180460,1.2111083269
test,-0.1584819555,-0.3638216257,0.7080767155
test,-0.8023431301,0.9044538736,1.2664564848
test,-0.7788929939,-0.1495741606,0.5391683578
test,-0.7161629200,-0.3750649691,0.5286296606
test,0.6233028173,0.8125325441,4.8847389221
test,0.3492480516,-0.1167585850,2.4683852196
test,-0.4011089802,-0.4228576422,0.4614789486
test,-0.5554075241,-0.0112190247,0.3735279441
test,0.7033708096,-0.3639494181,2.5477392673
test,0.0648717880,-0.8060054779,2.3444192410
test,0.9956010580,-0.6399209499,1.5270197392
test,-0.0678912401,0.5186889172,1.0590423346
test,-0.7917014360,0.3261072636,0.6051198840
test,-0.6664756536,0.8418827057,0.8542265892
test,-0.9283485413,-0.9068366289,1.8205690384
test,0.6878740788,-0.7773936987,4.2003045082
test,-0.2980335951,-0.5464733839,0.6024580002
test,0.7685915232,0.8283483982,3.8604567051
test,-0.3892256021,0.6404266357,0.5886593461
test,-0.5913865566,0.7796111107,0.7037896514
test,0.2103211880,-0.4229612350,2.2091333866
test,0.0611002445,0.3858035803,1.4044135809
test,0.9597530365,-0.8712867498,2.4235744476
test,0.7068924904,-0.6805931330,3.5229823589
test,0.3290011883,0.5454109907,3.1791491508
test,-0.8194216490,-0.7721228600,1.0605777502
test,-0.2891750336,-0.5832189322,0.6386366487
test,-0.6913481951,-0.5113271475,0.5693629980
test,-0.2545741796,-0.6453498602,0.7402863503
test,0.5545846224,0.0440534353,2.6839070320
test,0.0227229595,-0.5119140148,1.3956798315
test,0.3526700735,0.8485658169,5.0271201134
test,-0.5801863670,-0.2282534838,0.3999812007
test,-0.1465121508,0.9975353479,1.7347728014
test,0.9646500349,0.6370909214,1.6765056849
test,0.4595779181,-0.6643729210,4.1926751137
test,-0.7220443487,-0.2293679714,0.4897824824
test,0.5366810560,-0.2450973988,2.8674993515
test,0.2823568583,-0.5023860931,2.7943611145
test,0.4767546654,0.5643163919,3.7276859283
test,-0.9555060863,-0.4289008379,1.0456398726
test,0.2828620672,-0.5410968065,2.9124631882
test,0.9718018770,0.9775507450,2.8407740593
test,-0.8657363653,0.1644865274,0.6822569966
test,-0.2376526594,-0.2891006470,0.5512462258
test,0.6776014566,-0.1753454208,2.4087009430
test,-0.2046866417,-0.3872998953,0.6378631592
test,-0.0398610830,-0.2971874475,0.9640811086
test,0.2581000328,-0.0830456018,2.0787489414
test,0.6725109816,0.5065522194,3.0443725586
test,-0.1650263071,0.8957188129,1.3590443134
test,0.1788619757,-0.8703757524,3.6340897083
test,0.0329649448,-0.2677094936,1.1913007498
test,-0.7160905600,-0.9657207727,1.1668794155
test,0.9871556759,0.4377464056,1.2610723972
test,0.1708583832,0.2993012667,1.8238360882
test,-0.2025600672,-0.3398138285,0.6195267439
test,0.7292401791,-0.6898669004,3.4130418301
test,-0.6043542624,-0.5203707218,0.5086705089
test,0.8447607756,0.3506042957,1.8067272902
test,-0.8917235136,-0.7656295300,1.2873040438
test,0.7124229670,-0.4453760386,2.6746714115
test,-0.0324757099,-0.6561928988,1.3892173767
test,0.1795032024,-0.8396760225,3.4541077614
test,0.2265576124,0.9048917294,4.3579001427
test,-0.2219202518,-0.6624915600,0.8161430955
test,0.0761513710,-0.4435789585,1.5429918766
test,0.6591708660,0.3910185099,2.8023378849
test,0.6953202486,0.0596648455,2.2730684280
test,-0.0484225750,0.3128925562,0.9477768540
test,-0.7077361345,-0.9817315340,1.1844786406
test,-0.5845398903,0.4472036362,0.4653587341
test,0.7312626839,-0.0068213940,2.1117742062
test,-0.9681839943,-0.1956243515,0.9403363466
test,0.4126818180,-0.5427337885,3.5154590607
test,-0.6359910965,-0.4087518454,0.4756659567
test,0.2737700939,0.6766623259,3.3728661537
test,0.8214812279,0.7060657740,2.8022446632
test,-0.6562434435,0.4835461378,0.5230312347
test,-0.8934503794,-0.1558642387,0.7376943231
test,-0.7560101748,0.2730084658,0.5384306312
test,0.1250259876,-0.4907517433,1.8656250238
test,-0.4718022346,-0.2011773586,0.3845788240
test,0.8395687342,0.0036736727,1.6208553314
test,0.5231198072,0.9514150620,6.7029924393
test,-0.8746435642,-0.5758385658,0.9492077231
test,0.0277355909,0.1472545862,1.1148363352
test,0.3824740648,-0.3218089342,2.8184039593
test,-0.6112300158,0.5873883963,0.5518165231
test,0.9530800581,-0.6470279694,1.7603543997
test,-0.4218692780,0.8768483400,0.8177784085
test,-0.0178875923,-0.4469152689,1.1543844938
test,-0.8229210377,0.5884561539,0.8337885737
test,0.9978622198,0.5306624174,1.3341821432
test,-0.4626576900,0.0545319319,0.3715198934
test,0.4504511356,-0.8218498230,5.2769393921
test,-0.1653636694,-0.7793713808,1.1173602343
test,-0.1846450567,-0.8706215620,1.2335441113
test,-0.4220485687,0.9948251247,1.0197050571
test,0.2261215448,-0.4081324339,2.2675395012
test,-0.6313315630,0.0382788181,0.4006688595
test,0.1414049864,-0.9886009693,4.0840973854
test,-0.6307020187,-0.0359684229,0.4002832770
test,-0.9323650599,-0.8541347980,1.6797753572
test,-0.5976063013,0.1840740442,0.3987302482
test,-0.4234923124,0.7001750469,0.6181598306
test,-0.9624311924,-0.0178951025,0.8892012835
test,-0.9552357197,-0.1025696993,0.8784050345
test,-0.2252216339,0.6473184824,0.7937743068
test,-0.6908891201,-0.1802276373,0.4524738789
test,0.8740758896,0.1282204390,1.4945189953
test,0.1525905132,-0.3628090620,1.8091499805
test,-0.3313739300,0.6072921753,0.6101030111
test,-0.2710403204,0.6750223637,0.7433314323
test,-0.4865680933,-0.8590396643,0.7701571584
test,0.3057812452,-0.5904791355,3.2162756920
test,0.2616226673,-0.2095223665,2.1735210419
test,-0.8169057369,0.9080357552,1.3238178492
test,0.8947144747,0.0678579807,1.3900929689
test,-0.8610981703,-0.5152791739,0.8545823097
test,0.7482322454,-0.6710778475,3.1943008900
test,0.4408375025,0.5869040489,3.7705969810
test,-0.1122159958,0.4650472403,0.8789643645
test,-0.0297323465,-0.9763312340,2.3630461693
test,0.3668133020,0.4662379026,3.0990958214
test,0.8130214214,0.3328293562,1.9444568157
test,0.6999497414,-0.2435348034,2.3831400871
test,-0.0033508539,-0.8678569794,2.1014947891
test,-0.3765001297,0.1460162401,0.4048041105
test,0.1693217754,0.7949224710,3.1239802837
test,0.5662946701,0.3241518736,2.9548988342
test,-0.4217476845,-0.1017078161,0.3830500841
test,-0.2937424183,-0.8793778419,0.9762848616
test,0.7508862019,-0.8951727152,4.5107774734
test,0.6174187660,0.3524084091,2.8775024414
test,-0.0185787678,-0.5849943161,1.3282796144
test,0.2665802240,0.1871980429,2.1771271229
test,0.0988552570,0.3020156622,1.4870706797
test,0.6205500364,0.6803141832,4.0227522850
test,0.6176306009,0.9182730913,5.9045090675
test,-0.1133513451,0.1175484657,0.7154758573
test,0.7167139053,-0.9204955101,5.0751929283
test,-0.2460985184,0.2941820621,0.5423499346
test,-0.6382260323,0.8720802069,0.8635858893
test,-0.1397527456,0.0857987404,0.6585499048
test,-0.9017457962,0.5305930376,0.9779788256
test,0.1362370253,-0.9399569035,3.6640613079
test,-0.9570122957,0.9802743196,2.2848448753
test,-0.9974182844,-0.6342496872,1.4831409454
test,0.6333440542,0.8224732876,4.9037194252
test,-0.1646584272,0.3267799616,0.6785879731
test,0.5952432156,0.0142378807,2.6006741524
test,0.7686651945,-0.8247939348,3.8371756077
test,-0.8824574947,-0.4618092775,0.8627180457
test,0.2121362686,0.0453007221,1.8593895435
test,-0.7927335501,-0.6604378223,0.8437315822
test,-0.1928638220,0.7875987291,1.0521229506
test,-0.2811529636,-0.0360925198,0.4623124301
test,0.9641497135,-0.2237147093,1.1763745546
test,-0.7977454662,0.7398207188,0.9548835158
test,0.6441437006,-0.4802354574,3.0951423645
test,0.6886467934,0.8733143806,4.9142570496
test,-0.7646185160,-0.6076390743,0.7373642921
test,0.9230514765,0.1930669546,1.3187285662
test,0.8962603807,0.1071108580,1.3932533264
test,0.6465486288,-0.4854542017,3.1004345417
test,-0.4736077785,-0.7935336828,0.6929004788
test,0.8993346691,-0.4301555157,1.6422016621
test,-0.5287023783,0.2820764780,0.3999682069
test,-0.6702769995,-0.4890509844,0.5373380780
test,-0.6769714355,-0.7259161472,0.7243841290
test,0.5080962181,0.3724671602,3.1217954159
test,-0.4961286783,-0.1494752169,0.3762192726
test,-0.9023542404,-0.8474444151,1.5161703825
test,-0.1808334589,-0.1460123062,0.5964760780
test,0.6231735945,-0.9174029827,5.8572974205
test,0.9760229588,-0.9699246883,2.7621483803
test,-0.4464316368,-0.5224367380,0.4902045727
test,0.2671134472,0.5403140783,2.8179867268
test,-0.7160021067,-0.9026648998,1.0370143652
test,0.1227406263,-0.9061735868,3.3110544682
test,-0.5435982943,-0.9906355143,0.9907671213
test,0.5106230974,-0.8144218922,5.2736682892
test,0.4509021044,-0.0830905437,2.7048103809
test,0.3197247982,0.9780157804,6.0519423485
test,0.1169271469,-0.7177302837,2.3971214294
test,-0.1605958939,-0.9355500937,1.4797314405
test,0.1902070045,0.1763806343,1.8107322454
test,-0.9956274033,-0.1622687578,1.0126743317
test,0.1103496552,0.3829218149,1.6264510155
test,0.8249533176,0.3317004442,1.8825902939
test,0.4116036892,-0.9041150808,5.9245882034
test,0.3171149492,-0.5693422556,3.2013971806
test,0.4652503729,-0.2262223959,2.8440344334
test,0.6303268671,0.3830311298,2.8981108665
test,-0.4681030512,0.0734050274,0.3717271686
test,-0.7486011982,-0.6880450249,0.7891481519
test,-0.4565209150,-0.2256833315,0.3907244802
test,0.8557192087,0.7413423061,2.6845073700
test,-0.2690378428,0.7709594965,0.8575033545
test,0.9076418877,0.3786094189,1.5364007950
test,-0.7249187231,0.1749781370,0.4819309413
test,-0.5556055307,-0.2597699165,0.3995964527
test,-0.3364000320,0.7499920130,0.7346843481
test,0.5788878202,-0.0951297283,2.6604514122
test,-0.6848740578,0.0804548264,0.4362449050
test,0.3805788755,-0.2078056335,2.6475312710
test,-0.2551846504,0.1537508965,0.4991290569
test,-0.7013856173,-0.6034928560,0.6425908208
test,0.7115274668,-0.6711730957,3.4475989342
test,0.1055341959,0.9263372421,3.2661287785
test,-0.4066731930,0.2869209051,0.4168612361
test,0.6740136147,-0.1315857172,2.3906612396
test,0.7125797272,0.3853201866,2.5437350273
test,-0.0428391695,0.2026536465,0.9110943675
test,0.7462171316,-0.3842349052,2.3704895973
test,0.3218400478,0.0863480568,2.3510622978
test,0.6376290321,0.2818652391,2.6843037605
test,-0.2750138044,0.2782586813,0.5050962567
test,0.5159350634,0.2866011858,2.9472939968
test,0.5425034761,-0.3760684729,3.1034853458
test,-0.3656730652,-0.8776983023,0.8676932454
test,-0.4486556053,0.3730988503,0.4283494055
test,0.2365175486,-0.8918621540,4.3577203751
test,0.6662614346,-0.8403662443,4.8204951286
test,-0.0205180645,0.0418831110,0.9392622113
test,-0.4193940163,-0.3975279331,0.4448226690
test,-0.2077608109,0.7109750509,0.9031668901
test,-0.4163248539,0.2689366341,0.4092944264
test,-0.4456140995,-0.3147450686,0.4121471941
test,-0.9605115652,-0.1837426424,0.9139520526
test,-0.0677751303,-0.2019088268,0.8432013392
test,-0.5576319695,0.8473452330,0.7666996121
test,-0.2965101004,-0.5591856241,0.6127271652
test,0.1588243246,0.1126685143,1.6342891455
test,0.2491357327,-0.5273483992,2.6732118130
test,0.8084907532,-0.1828848124,1.8211084604
test,-0.8857858181,0.4622043371,0.8715068698
test,-0.4451746941,-0.1118203402,0.3780609965
test,0.4582751989,0.9439691305,6.5699009895
test,0.5682257414,0.7340233326,4.5535526276
test,0.9152644873,-0.4147078991,1.5450464487
test,0.9814279079,0.5433336496,1.4240776300
test,0.7298456430,-0.4775906801,2.6605279446
test,0.7653799057,-0.8773862123,4.2288742065
test,0.7707195282,0.6117424965,2.8118524551
test,0.9010511637,-0.2816190720,1.4698846340
test,0.2433440685,0.5315054655,2.6502807140
test,0.6031603813,-0.6627354622,4.0034632683
test,0.5189718008,0.9746358395,7.0156216621
test,0.4417947531,-0.1991534233,2.7814996243
test,-0.0615530014,0.6235771179,1.2173506021
test,-0.7709118128,0.9007455111,1.1643722057
test,0.6320893764,-0.4761927128,3.1326754093
test,-0.0377689600,0.1648824215,0.9128440619
test,-0.5941511393,0.2266683578,0.4044629335
test,0.8313698769,-0.3240261078,1.8410303593
test,0.2749006748,0.2976938486,2.3368992805
test,-0.7741726637,0.8995624781,1.1709206104
test,0.5586800575,-0.4739425182,3.3457047939
test,0.3368616104,0.3738998175,2.7492148876
test,-0.4408718348,-0.0449732542,0.3750206232
test,0.5685576200,-0.3325307369,2.9667644501
test,0.0654551983,0.8051097393,2.3452432156
test,0.0435750484,0.4882426262,1.4547713995
test,-0.9789469242,0.5660325289,1.2895598412
test,-0.9060815573,-0.7963224649,1.4096459150
test,-0.8346811533,-0.4889496565,0.7731696367
test,0.6438726187,0.0909062624,2.4789719582
test,-0.6729269028,-0.5666521788,0.5857101679
test,-0.7198946476,-0.1806546450,0.4780269861
test,0.4641380310,-0.0172600746,2.7019076347
test,-0.9730124474,0.0729568005,0.9237078428
test,0.6500900984,0.9993681908,6.6168193817
test,0.3214211464,0.4554644823,2.8695631027
test,0.5759130716,0.9665555954,6.7256326675
test,0.7148118019,0.2853437662,2.3684148788
test,-0.2667531967,-0.2954727411,0.5189111233
test,-0.0675648451,-0.0903936625,0.8166865706
test,0.6471326351,0.9478495121,6.0103235245
test,0.7144854069,0.4737218618,2.7342371941
test,0.8312799931,-0.6566765308,2.5518028736
test,0.1487258673,0.6283566952,2.3285658360
test,-0.2125413418,-0.5389854908,0.7198657393
test,-0.2351821661,-0.3238941431,0.5663583279
test,0.4538069963,0.2071133852,2.8077530861
test,0.2981609106,-0.7622230053,4.0011882782
test,-0.0735921860,-0.2852529287,0.8626266718
test,-0.2015967369,0.8257441521,1.0941932201
test,-0.9737864733,0.5846663713,1.2963799238
test,-0.2957333326,0.5798412561,0.6282293797
test,-0.7093147039,0.1899182796,0.4698208869
test,0.9036514759,-0.9342335463,3.2248263359
test,-0.5130316019,0.9691168070,0.9417883754
test,0.0711991787,0.6407566071,1.8820984364
test,-0.2787373066,-0.0356451273,0.4645397961
test,0.5226701498,-0.6088701487,3.9282255173
test,-0.9271358252,-0.7798093557,1.4640215635
test,0.8021456003,-0.6498215199,2.7307784557
test,-0.7775318623,-0.8626422882,1.1060250998
test,0.7321337461,-0.5743409395,2.9315426350
test,0.2781345844,0.1330795288,2.1912555695
test,-0.7865973711,-0.8665512800,1.1383646727
test,0.8745404482,-0.4781279564,1.8452656269
test,0.8808392286,0.0131877661,1.4417328835
test,0.3237994909,-0.1217087507,2.3761379719
test,-0.8004744053,0.5379700661,0.7429198623
test,-0.2789576054,0.5169994831,0.6058437228
test,0.3275930882,0.4274193048,2.8279597759
test,0.2235577106,0.0891094208,1.9230959415
test,0.3579734564,0.6366708279,3.6967263222
test,0.5751549006,0.9072309732,6.0214266777
test,-0.4728170633,0.3638460636,0.4214846492
test,0.3450434208,0.3103851080,2.6649050713
test,0.6682295799,0.2688679695,2.5493793488
test,0.9445682764,0.8841747046,2.5987479687
test,-0.7497731447,0.4945250750,0.6293577552
test,0.5311422348,-0.6485959291,4.1201701164
test,-0.9697235823,0.4487688541,1.1122897863
test,0.0181809664,0.5517998934,1.4355804920
test,0.6119225025,-0.4896098375,3.2496118546
test,-0.5205602646,0.6365659237,0.5528334975
test,0.8492168188,-0.1715238094,1.6251525879
test,0.2592754364,0.4097746611,2.4481284618
test,-0.8046045303,-0.4828661680,0.7097365260
test,0.0400871038,-0.6167453527,1.6586093903
test,-0.5215516090,0.7863205671,0.6842658520
test,-0.9131076336,-0.8817244768,1.6616903543
test,0.8741011620,-0.8469805717,3.0121879578
test,0.5415893793,0.5500509739,3.6474657059
test,-0.1892404556,0.6572908163,0.8797855973
test,-0.0952442884,-0.5678184032,1.0280295610
test,0.8298804760,-0.2638018131,1.7841745615
test,0.4042509794,-0.4492259026,3.1800675392
test,0.9046772718,-0.5874017477,1.8965755701
test,-0.8336384296,0.3957720995,0.7099689841
test,0.5569870472,-0.3039016724,2.9340188503
test,0.6233611107,0.0395243168,2.5279273987
test,-0.7480323315,0.5088993311,0.6360451579
test,-0.9170973301,-0.8546341658,1.6046212912
test,0.9847671986,-0.5120387077,1.3634532690
test,-0.5270600319,-0.4755798578,0.4629147053
test,-0.6984926462,-0.9846967459,1.1709744930
test,-0.0006668568,-0.9617218971,2.5163614750
test,-0.6112791300,-0.3480846882,0.4411594272
test,-0.1112667322,-0.8318676949,1.4183926582
test,0.9724385738,0.6809787750,1.7336180210
test,0.8919219971,-0.4837086201,1.7630136013
test,-0.0046141148,0.9345378876,2.3604822159
test,-0.6354944706,-0.0354458094,0.4027229249
test,0.4249122143,0.0146005154,2.6445970535
test,0.4881891012,0.9760308266,7.0423922539
test,0.1366437674,0.3250800371,1.6852138042
test,-0.6914004087,-0.1935741901,0.4551497996
test,-0.6290432215,-0.9427454472,0.9702754617
test,-0.3024686575,-0.3732496500,0.5095456243
test,0.7359604836,-0.7047296762,3.4357693195
test,-0.7057584524,0.0258299112,0.4504155815
test,-0.9044566154,-0.7894452810,1.3875676394
test,0.8703328371,-0.9467513561,3.6419749260
test,0.6053957939,-0.4491748810,3.1501176357
test,0.0452185869,0.1720594168,1.1867108345
test,0.2299592495,0.7551859617,3.4264392853
test,-0.9580928087,-0.4683964252,1.0921192169
test,-0.1464343071,0.0993709564,0.6478431821
test,-0.9759781361,0.4668724537,1.1532392502
test,-0.6979366541,-0.0864785910,0.4469397068
test,-0.0535492897,0.4462999105,1.0322552919
test,0.2744026184,-0.5681161880,2.9504032135
test,0.9138652086,0.0539932251,1.3102594614
test,-0.5046914816,-0.9461919069,0.9006736875
test,-0.4280078411,-0.8464740515,0.7725843787
test,-0.3484357595,0.7871181965,0.7639830112
test,0.5870484114,-0.0646153688,2.6300804615
test,0.1637036800,0.0068717003,1.6355257034
test,-0.9462367296,-0.5609117746,1.1577999592
test,0.3970050812,-0.0354965925,2.5840733051
test,-0.7825454473,0.7085547447,0.8788051009
test,-0.0073748827,0.2503851652,1.0403174162
test,-0.0121178627,0.9132153988,2.2164397240
test,-0.8990104198,0.9099917412,1.6755019426
test,-0.1563698053,-0.4524270296,0.7656436563
test,-0.3719635010,-0.3327829838,0.4451061487
test,0.2596116066,-0.9444453716,5.0536456108
test,0.6367356777,-0.7073134184,4.0936546326
test,-0.7846022844,0.3957600594,0.6252577901
test,0.6578207016,0.5159739256,3.1449985504
test,0.7452877760,-0.8417866230,4.1624398232
test,-0.3318192959,0.5938768387,0.5999267697
test,-0.6210937500,0.9138358831,0.9108199477
test,0.4437830448,0.7289292812,4.5529832840
test,-0.9559919834,-0.3285648823,0.9705810547
test,-0.8604869843,-0.5297957659,0.8661382198
test,-0.1583654881,-0.1141256094,0.6286234260
test,0.6994304657,-0.6076083183,3.2519514561
test,-0.8445508480,0.9178423882,1.4524593353
test,0.9885071516,-0.4448645115,1.2636475563
test,-0.9712370634,-0.0236779451,0.9142258167
test,-0.2180780172,0.7655848265,0.9544310570
test,0.0003436804,-0.2767175436,1.0807467699
test,-0.0222321749,0.4757977724,1.1695228815
test,-0.8552445173,-0.7130665779,1.0716664791
test,0.1422362328,0.4404737949,1.8703818321
test,0.7953779697,-0.8266891241,3.6070318222
test,0.0657002926,0.9777452946,3.1928915977
test,-0.7742275000,0.7128179073,0.8665962219
test,-0.2101839781,-0.6791210175,0.8588523269
test,0.2273275852,0.4130676985,2.2832865715
test,0.2077022791,-0.1407481432,1.8719813824
test,-0.7084963322,-0.9827601910,1.1885999441
test,0.0498877764,0.5354425907,1.5570374727
test,0.7416132689,0.5091422796,2.6770505905
test,0.0913661718,0.0229038000,1.3279477358
test,-0.3294475079,0.7172776461,0.7079583406
test,-0.3364009857,0.9141104221,0.9654065967
test,-0.8376228809,0.6820470095,0.9771684408
test,0.8943574429,-0.0102198124,1.3853195906
test,0.0515602827,0.3650459051,1.3424985409
test,-0.5163064003,0.5359464884,0.4909320772
test,0.8065422773,0.1252113581,1.7980672121
test,-0.3013833761,0.7480647564,0.7772735357
test,-0.2966237068,0.6076020002,0.6481994987
test,-0.8678245544,-0.9340693951,1.5985145569
test,-0.4001213312,0.1865886450,0.3999727070
test,0.8275305033,-0.5823508501,2.3509893417
test,-0.4361599684,0.7612426281,0.6700084209
test,0.0317721367,0.5952481031,1.5745503902
test,-0.4491878748,-0.8953037262,0.8305083513
test,0.4878839254,-0.5768935680,3.7889232635
test,0.9952409267,0.8218225241,1.9943987131
test,-0.0857539177,0.8690551519,1.6308478117
test,-0.8389735222,0.2167239189,0.6455789804
test,-0.8044810295,0.2803213596,0.6078919172
test,-0.7050882578,0.8380004168,0.9073078632
test,0.9978755713,-0.4687107801,1.2540316582
test,0.9689068794,0.8381189108,2.2254738808
test,0.1018323898,0.3471871614,1.5450026989
test,0.8078786135,0.0554312468,1.7694265842
test,-0.3015136719,0.6720429659,0.6975638866
test,-0.0038905144,-0.6928695440,1.5965516567
test,0.1414393187,-0.2852348089,1.6673327684
test,0.1019897461,0.6731007099,2.1554951668
test,-0.8503100872,-0.3495278358,0.7182393074
test,-0.3662006855,0.6365908384,0.6018776298
test,0.0884697437,-0.1185948849,1.3343390226
test,0.5730018616,-0.6584080458,4.0849819183
test,0.7626121044,-0.9349999428,4.7245249748
test,0.5152922869,0.1113402843,2.7490155697
test,-0.1617383957,-0.1784187555,0.6346389651
test,-0.9195847511,-0.1629726887,0.7998004556
test,-0.7569926977,-0.2748930454,0.5401884317
test,-0.6062380075,0.2646702528,0.4169587493
test,0.2642385960,0.1303825378,2.1276514530
test,0.2216147184,0.8252218962,3.7520999908
test,0.6797893047,0.3424754143,2.6168513298
test,0.9211286306,0.7274580002,2.1693966389
test,0.9990676641,-0.7394168377,1.7326743603
test,0.5866659880,-0.5951400995,3.7335329056
test,0.9779206514,0.0771876574,1.0781714916
test,-0.3708472252,-0.6487452984,0.6077826023
test,0.3336775303,0.3255467415,2.6446700096
test,0.4769147635,0.9590817690,6.8019485474
test,-0.0729591846,0.3746976852,0.9168531299
test,0.0962481499,0.1219784021,1.3670629263
test,-0.5668791533,-0.5503948927,0.5091187358
test,0.3070054054,0.2087816000,2.3758275509
test,-0.5886608362,-0.7041045427,0.6276982427
test,-0.5256992579,-0.1826866865,0.3816054165
test,-0.0838787556,-0.1346292496,0.7847824693
test,-0.1110101938,0.9066863060,1.6166528463
test,-0.3107825518,0.5985909700,0.6249092817
test,0.2553229332,-0.9607869387,5.1651983261
test,0.9306049347,-0.5812811852,1.7405061722
test,-0.1199531555,0.5461843014,0.9327011108
test,-0.2551207542,0.9771800041,1.2667955160
test,-0.7033947706,-0.5737874508,0.6228371263
test,-0.4912366867,-0.9053490162,0.8353001475
test,-0.6697269678,-0.8671188354,0.8964765072
test,0.4798423052,-0.2424228191,2.8770468235
test,0.8957501650,-0.5058907270,1.7817789316
test,-0.3840028048,0.9595699310,0.9865338802
test,-0.0064067841,0.1261616945,0.9957994819
test,0.8702384233,0.2041096687,1.5497925282
test,-0.5515850782,0.6089836359,0.5400810242
test,0.6781505346,-0.3654537201,2.6670775414
test,0.8052959442,-0.6792378426,2.8168191910
test,-0.3012100458,0.3558317423,0.5042771101
test,-0.9075831175,0.7369136810,1.2927446365
test,-0.3313244581,0.2156723738,0.4420474470
test,0.9909694195,0.1562652588,1.0542032719
test,0.3872143030,0.3203991652,2.8307337761
test,0.4070334435,0.9222645760,6.0996041298
test,0.0158394575,-0.9364877939,2.5262854099
test,-0.9406075478,-0.2825257778,0.8997078538
test,-0.7550348043,-0.0883678198,0.5025674701
test,-0.2460795641,0.7959634066,0.9372674227
test,0.6685842276,0.8592313528,4.9593572617
test,0.3951324224,0.2927817106,2.8065085411
test,0.3501322269,-0.2184404135,2.5571956635
test,-0.0960088968,-0.8128718138,1.4386315346
test,0.0227062702,-0.0189100504,1.0742588043
test,-0.5478394032,-0.1104434729,0.3766158223
test,-0.4832267761,0.5722043514,0.5110979080
test,0.7756510973,-0.3087108135,2.1026396751
test,0.6574304104,-0.5414354801,3.2327053547
test,-0.7109971046,0.3651320934,0.5194889307
test,0.0334637165,0.7155069113,1.8531482220
test,-0.0468008518,0.7448774576,1.5043220520
test,0.9582525492,0.0095978975,1.1398195028
test,0.4092392921,0.3200875521,2.8923816681
test,0.2709249258,0.3188341856,2.3482837677
test,-0.2973031998,0.0813256502,0.4505012929
test,0.6997864246,-0.6375584602,3.3733015060
test,-0.9582825899,-0.6347901821,1.3129471540
test,-0.1770468950,-0.4091364145,0.6972731352
test,0.4189804792,-0.5142756701,3.4289743900
test,-0.0642384291,0.7391052246,1.4131660461
test,0.5989619493,0.4337122440,3.1272857189
test,-0.6923551559,0.6241507530,0.6483433247
test,-0.7303948402,0.1434730291,0.4825331569
test,0.5813052654,-0.7651231289,4.7254776955
test,-0.5656336546,0.9549336433,0.9352710247
test,0.1279211044,0.1399706602,1.5079292059
test,0.5311614275,0.4505785704,3.3142554760
test,-0.3842180967,0.8557512760,0.8168802857
test,0.2414675951,-0.8680286407,4.2265014648
test,0.9992096424,-0.3485778570,1.1320037842
test,0.3904430866,0.9439355135,6.2486519814
test,-0.5900720358,-0.0550333261,0.3839658201
test,-0.8273887634,-0.4450268745,0.7275763750
test,-0.9043930769,-0.5162214041,0.9710496664
test,0.9051361084,-0.0795744658,1.3498096466
test,0.6930161715,-0.2439935207,2.4139158726
test,0.3307296038,0.5744804144,3.2934458256
test,0.4365411997,0.3149580956,2.9428892136
test,-0.6027420759,0.6746574640,0.6106712818
test,-0.1137892008,0.2132868767,0.7375490069
test,0.4163733721,-0.7756179571,4.7935452461
test,0.1998444796,-0.9454531670,4.3985352516
test,0.7742558718,-0.1260007620,1.9485782385
test,0.5394492149,-0.1012854576,2.7253282070
test,0.8147158623,-0.7662454844,3.1170928478
test,0.9755938053,-0.5971249342,1.5421186686
test,-0.3400572538,-0.8823893070,0.9068461657
test,0.3666502237,-0.1436686516,2.5450878143
